Aircraft,AirlineName,CabinType,DateFlown,DatePub,EntertainmentRating,FoodRating,GroundServiceRating,OriginCountry,OverallScore,Recommended,Review,Route,SeatComfortRating,ServiceRating,Slug,Title,TravelType,TripVerified,ValueRating,WifiRating,unique_id
A321,Wizz Air,Economy Class,January 2018,4th March 2018,0,4,5,UnitedKingdom,10.0,yes,Flew Doncaster to Warsaw Chopin. The Wizz Air staff were efficient and professional. Priority boarding is worth the extra money as it allows you to cut the queue's and also guarantees your on board extra bag. I had an on board meal of baguette and tea which was reasonably priced and very nice. I flew on an Airbus A321 which was only 10 months old so very modern and clean. Highly recommended airline. Travel Tip: Choose rows 1-3 with priority boarding.,Doncaster to Warsaw Chopin,4,4,wizz-air,staff were efficient and professional,Solo Leisure,Trip Verified,5,0,61d3dd87-5894-42a3-975c-1a52cbc440bc
,Wizz Air,Economy Class,December 2017,27th February 2018,3,0,1,Germany,4.0,no,"Berlin to Budapest. Wiz Air doesn't have a priority queue at the gate, so even if you pay for priority, you won't be the first one to enter the aircraft. Moreover, I was even prevented from taking my hand luggage inside the cabin, so I had to put it in hold. It took 7 weeks for Customer Care to reply on my complaint. They answered that even if there was no priority at the gate, there must have been a bus, and I should have been the first one to enter the bus. There was no bus. Don't pay for priority boarding. It's a scam.",Berlin to Budapest,3,3,wizz-air,priority boarding a scam,Solo Leisure,Trip Verified,1,0,683587a4-ee5f-4345-b15f-fca033374c07
,Wizz Air,Economy Class,February 2018,9th February 2018,0,0,5,Austria,10.0,yes,"Flew Wizz Air from Budapest to Larnaca. Best low-budget Airline I have flown! The whole aircraft made a very clean and proper impression. For the first time in my life I did not feel the stressy and hectic way of work here, which is so typical in Western Europe. Staff still smile here from the heart!",Budapest to Larnaca,4,5,wizz-air,Best low-budget Airline,Couple Leisure,Trip Verified,5,0,0c1db785-de39-4e43-8d59-a37fab5c005c
,Wizz Air,Economy Class,January 2018,8th February 2018,0,4,4,Spain,8.0,yes,"I flew with Wizz Air on January 29, from Sofia to Madrid, it was a nice flight, the cabin crew were very nice and attentive. During the three and a half hour journey I felt very comfortable at all times. I also ordered some snacks that were cheap. The seats were comfortable and the legroom was spacious. Very good job Wizz Air, I highly recommend it!",Sofia to Madrid,4,4,wizz-air,I highly recommend it!,Family Leisure,Trip Verified,4,0,3f6bc5a9-7f9e-4e77-b56f-1ea1b0d0ae55
A320,Wizz Air,Economy Class,January 2018,1st February 2018,0,2,5,France,9.0,yes,"Kiev Zhuliany to Cologne. Very attractive prices, even for extra service, and good quality of service. Clean aircraft, efficient boarding  allowed us to depart and arrive on time, clear website and smartphone app, professional crew.",Kiev Zhuliany to Cologne,4,5,wizz-air,Very attractive prices,Solo Leisure,Trip Verified,5,0,d493843f-3d9c-42b0-b72b-272fbba220ac
A320,Wizz Air,Economy Class,January 2018,22nd January 2018,0,0,4,Latvia,2.0,no,"Barcelona to Riga. Departure was late about 1 hour. Like most low-end companies, they make money on everything so that ticket price seems lower in comparison sites or whatever. Even if you happen to wish to seat next with your spouse it is ""paid extra"". First priority is given to drinking and eating passengers, especially if they are well known to cabin crew. Since the plane was not full, I asked if it is possible to relocate my seat, because I would like to sit next to my spouse. On boarding I was promised that, but it did not happen - the crew was busy, driving trolleys of drinks, sandwiches, perfume and stuff. Maybe I should have done it myself, even though it is against rules? These are things that airline should not do in this competitive market.",Barcelona to Riga,1,1,wizz-air,seat with your spouse is paid extra,Couple Leisure,Trip Verified,2,0,e5b1d904-2d57-4794-bc88-7a7aadc0b003
A320,Wizz Air,Premium Economy,July 2017,18th January 2018,1,1,1,Norway,2.0,no,"Flew Gdansk to Allesund. Appalling customer service. This was the third holiday with Wizz Air. When things go ok, they go ok. There is nothing more to it. When things need attention or handling, the Wizz system shows the worst of an airliner with rules so strict it is impossible to accept its own mistakes. 2 days before return trip we wanted to buy extra luggage. The Wizz webpages malfunctioned on first attempt, failing just before I expected a receipt for the luggage purchase. Ok, I thought, I'll try tomorrow, I'm sure its working again by then. Tried again the next day. Tried from two different computers, and one cell phone. Same malfunction. Thought that now they know about it, and its time to get to the airport. When the error has been there for days, it should be possible to handle it at the airport. Of course not, they dont acknowledge the error or their responsibility for having working webpage functions, when their whole service is surrounded on customers handling ordering etc. Customer service wont pay me back the airport fee of course, and only repeats its my own responsibility. It's simply amazing to treat customers like this. What planet was Wizz founded on? Do they save money on angry customers?",Gdansk to Allesund,2,2,wizz-air,Appalling customer service,Family Leisure,Trip Verified,2,1,d1ee2770-f4fa-4506-8d14-b4da4159c420
A321,Wizz Air,Economy Class,January 2018,15th January 2018,0,0,2,Belarus,5.0,no,"Vilnius to Rome Fuimicino. Boarding in Vilnius was quite messy, all passengers have been checked at gate and after this they had to wait on stairs for quite a long time, even those who had bought Priority pass - so actually there's no reason to buy it. The plane was located quite far from terminal building but we weren't taken there by bus, we had to go on foot. The aircraft is very cramped, the flight was fully booked and there wasn't enough place for hand luggage onboard so many passengers had to put it under the front seat which is not comfortable at all. However, all aforementioned is quite acceptable for a low-cost carrier. But after take-off it became extremely hot and it was very difficult to breathe, almost all passengers continued coughing during the whole flight - I suppose there were some issues with air conditioning? Nevertheless, the cabin crew was great, takeoff and landing very smooth, and the schedule has been followed to very punctually. But I find the issue with air conditioning absolutely unacceptable.",Vilnius to Rome,2,5,wizz-air,aircraft is very cramped,Solo Leisure,Trip Verified,3,0,ef8eb2c1-6da0-40d1-8f26-1079793a624b
,Wizz Air,Economy Class,December 2017,13th January 2018,0,0,2,Switzerland,2.0,no,"Zürich to Bucharest. Service Check-in in Bucharest / I was dabbled penalized I checked-in in Switzerland and everything went ok. Afterwards I add a luggage because I wanted to bring some presents to Bucharest. As I did not much to take home to Switzerland, I tried several tomes to check in in Bucharest for the home fly. Unfortunately, I got always an error message, and I could not check-in. At the end, as written in the error message, I decided to check in at the airport. First penalty: The check-in operator explained me that I did not check-in and therefore I must pay the service at the bank desk. The bank charged my credit card 260 RON instead for 167 RON! I think that the retour check in did not function because of the missing luggage. I will never fly again with Wizz Air!",Zürich to Bucharest,3,3,wizz-air,never fly again with Wizz Air,Couple Leisure,Trip Verified,1,0,5c83fad6-b497-44f7-a75b-2c5eae14afd4
,Wizz Air,Economy Class,January 2018,12th January 2018,1,2,1,UnitedKingdom,1.0,no,I took a flight from Luton to Bucharest with return and in Bucharest on my way back to London just before to go in the plane they charge me for the small luggage £60 because I had also a hand bag. I will never fly with Wizz Air again.,Bucharest to Luton,1,2,wizz-air,will never fly Wizz Air again,Solo Leisure,Trip Verified,1,1,e98c7e28-4c66-44d5-ac20-c825dedba44e
A320,Wizz Air,Economy Class,August 2017,7th January 2018,0,4,4,Bulgaria,8.0,yes,"Wizz Air is the only airline that operates direct flights between Sofia and Geneva. I pre-booked a seat in Row 2. For the first time ever, I saw a Wizz Air priority check in desk, so I skipped the line. I also had priority boarding included in my fare. There is a fast track at Geneva airport which costs 8 CHF per person (around 6.5€), but as there are no long lines at the airport, is not worth it to purchase it. I was one of the first to board the plane. There was no one sitting next to me, so it was like an Intra - European business class seat. We took off on time. I bought some food on board, as there was no food included in the fare. Landed in Sofia on time. The only problem was that Wizz Air lands in the old terminal at Sofia Airport. I do recommend the airline.",Geneva to Sofia,4,4,wizz-air,"I do recommend the airline""
",Solo Leisure,Trip Verified,5,0,5d73bc58-1132-4722-99df-567fa467c9fa
